user_id,anonymous_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,customer_tier
CUST-A007609,f444e29b-142c-4060-b606-5f91fac0418d,Wasin,Lertsattayanusak,2023-01-12T00:00:00+07:00,Female,wasin.lertsattayanusak@gmailx.com,+6612355995,70/6 ถนนมิ่งขวัญ ตำบลเทพศิรินทร์ อำเภอปลาปาก มหาสารคาม 23200,Thailand,2023-11-17T00:00:00+07:00,False,True,True,True,True,iOS,Silver
CUST-A007610,1ac2c6b9-e8e6-4a71-a95a-c5cdffd0380f,Nutkrita,Sooksawang,1952-02-12T00:00:00+07:00,Other,nutkrita.sooksawang@hotmailx.com,+6612890459,44 ถ.ทรงโกมล อำเภอภาษีเจริญ จังหวัดตราด 40980,Thailand,2024-05-22T00:00:00+07:00,False,False,True,False,True,Android,Silver
CUST-A007611,5f51b808-97ed-464f-b065-77007aee5f05,Anon,Polpo,1979-11-17T00:00:00+07:00,Female,anon.polpo@hotmailx.com,+6613011507,06 ถ.ถนอมพล ต.บางดี อ.เวียงป่าเป้า จ.ระยอง,Thailand,2024-01-30T00:00:00+07:00,True,False,True,False,True,iOS,Silver
CUST-A007612,85cbefce-a980-4f4e-9f32-d59a00e31787,Puntira,Sujjaboriboon,1915-07-29T00:00:00+06:42,Male,puntira.sujjaboriboon@hotmailx.com,+6611103579,28/0 ถนนเขียวขุ้ย อำเภอหนอกจอก สตูล 76630,Thailand,2024-03-24T00:00:00+07:00,True,True,True,True,True,Android,Silver
CUST-A007613,42d01ba9-9061-483b-969d-8160867019c3,Tunradee,Choeychuen,1979-07-27T00:00:00+07:00,Female,tunradee.choeychuen@hotmailx.com,+6617545164,45/21 ถ.ธรรมเมธา โนนแดง แพร่ 55700,Thailand,2024-01-03T00:00:00+07:00,False,True,False,False,False,Android,Silver
CUST-A007614,c1527a15-4454-4343-986b-6db33fc8148e,Kamolchanok,Kittakun,1934-10-03T00:00:00+07:00,Other,kamolchanok.kittakun@gmailx.com,+6611025953,25 หมู่ 1 ถ.เดชวา วัดปากพลี ภาษีเจริญ หนองคาย 11430,Thailand,2023-12-26T00:00:00+07:00,True,True,True,False,False,iOS,Silver
CUST-A007615,ebea03a4-4c6c-4550-ab34-aa08253922d4,Sitiwat,Suraprachit,1918-12-19T00:00:00+06:42,Other,sitiwat.suraprachit@gmailx.com,+6614687327,784/62 ถนนปรีชากุลเศรษฐ์ อ.แม่ลาว สุโขทัย 66660,Thailand,2024-01-16T00:00:00+07:00,False,True,True,True,False,Android,Silver
CUST-A007616,d9ba2af7-81ae-4448-b9c9-1913d1a5e672,Prima,Kamalanon,2005-11-26T00:00:00+07:00,Female,prima.kamalanon@hotmailx.com,+6613167756,61/5 ถ.นวลเพ็ง อำเภอวังทองหลาง อุทัยธานี 88100,Thailand,2023-08-31T00:00:00+07:00,False,True,False,False,False,iOS,Silver
CUST-A007617,0ebd8416-88cd-4016-a201-bf2fff714e05,Pattapon,Sukhenai,2008-03-29T00:00:00+07:00,Male,pattapon.sukhenai@gmailx.com,+6615161732,38 หมู่ 3 ถ.ตันยา โนนสูง วังทองหลาง นครสวรรค์ 63980,Thailand,2024-07-01T00:00:00+07:00,True,True,False,False,False,Web,Silver
CUST-A007618,2d3a9e83-f600-4782-950f-5a446c6b6825,Prames,Pothanun,2023-06-19T00:00:00+07:00,Male,prames.pothanun@hotmailx.com,+6611145579,46 ถนนคณานุรักษ์ บางแค บำเหน็จณรงค์ นครศรีธรรมราช 71890,Thailand,2024-06-22T00:00:00+07:00,True,False,True,False,True,iOS,Silver
CUST-A007619,02873127-44d5-4531-9540-988fa7e26e70,Tunradee,Charoensuksopol,1967-02-06T00:00:00+07:00,Female,tunradee.charoensuksopol@hotmailx.com,+6619189486,596 ถ.ทองอยู่ อิตื้อ เพชรบูรณ์ 10060,Thailand,2023-09-21T00:00:00+07:00,False,False,False,False,False,iOS,Silver
CUST-A007620,ed262e7d-e285-4397-8f7f-69655f9f0e11,Atit,Habpanom,1956-02-17T00:00:00+07:00,Other,atit.habpanom@hotmailx.com,+6612109688,91 หมู่ 6 ถนนอุ่นอก ต.พระรักษ์เล็ก อ.เฉลิมพระเกียรติ บึงกาฬ,Thailand,2023-09-23T00:00:00+07:00,False,True,False,True,True,Android,Silver
CUST-A007621,43869477-07b8-41c8-9850-ec01b2d18b1a,Peem,Pothanun,2021-01-26T00:00:00+07:00,Other,peem.pothanun@gmailx.com,+6613909468,7 ถ.ด้วงโสน อำเภอนาทม กระบี่ 86180,Thailand,2024-07-10T00:00:00+07:00,False,False,True,False,True,Web,Silver
CUST-A007622,c53eea86-1c9e-4654-b6f6-1a2cc5e8e231,Niracha,Vinyuvanichkul,1957-09-26T00:00:00+07:00,Male,niracha.vinyuvanichkul@gmailx.com,+6614777386,2 ถนนฉายแสง ต.ลำภูราใต้ จ.นครสวรรค์ 35740,Thailand,2024-06-25T00:00:00+07:00,False,False,True,False,False,Web,Silver
CUST-A007623,f06ef386-db6d-45fd-9d63-44063574ad09,Anon,Pikatsingkorn,1980-02-06T00:00:00+07:00,Male,anon.pikatsingkorn@gmailx.com,+6614499913,33/52 หมู่บ้านณาร์รีมาน แก้งคร้อ ชลบุรี 50980,Thailand,2024-04-20T00:00:00+07:00,True,True,False,False,True,Web,Silver
CUST-A007624,ae40d0cf-4790-4c67-83a6-77674198b642,Chalisa,Siripaiboo,1913-04-01T00:00:00+06:42,Male,chalisa.siripaiboo@hotmailx.com,+6617060965,61 หมู่ 07 ถ.บุนยะตีรณะ ต.หนองปลาหมอ อ.ปลาปาก บึงกาฬ 24890,Thailand,2024-03-02T00:00:00+07:00,True,False,True,False,False,Web,Silver
CUST-A007625,93176904-54d9-4308-9117-46a9a5a0b5d6,Puntira,Prayoonhong,1979-03-09T00:00:00+07:00,Other,puntira.prayoonhong@hotmailx.com,+6614653370,890/37 ถนนนพคเชนทร์ ต.วัดหัวนาคำ อ.ซับใหญ่ เชียงใหม่ 30510,Thailand,2024-02-03T00:00:00+07:00,False,False,True,True,True,Android,Silver
CUST-A007626,bbb59ce9-6c30-4493-947f-7e7dd3617ef9,Kunaporn,Kamalanon,1924-08-25T00:00:00+07:00,Male,kunaporn.kamalanon@hotmailx.com,+6615771847,652/9 ถนนพีระเพ็ญกุล ต.บางเล่า อ.บ่อไร่ จ.ชัยภูมิ 74040,Thailand,2024-03-15T00:00:00+07:00,True,True,False,False,False,Android,Silver
CUST-A007627,4f1a73ca-9d38-44f8-9249-77251ad80a23,Atit,Sukhenai,2002-01-06T00:00:00+07:00,Female,atit.sukhenai@hotmailx.com,+6619963899,625/14 ถนนนานายน ปากแจ่ม จ.นนทบุรี 11520,Thailand,2024-06-20T00:00:00+07:00,True,False,True,False,True,Web,Silver
CUST-A007628,9b0fdace-0b87-4afd-a14c-8263c2a4115c,Teetat,Kongsri,1952-10-02T00:00:00+07:00,Male,teetat.kongsri@hotmailx.com,+6611168046,94 ถ.นาถะพินธุ หัวงัว ศรีสงคราม ชลบุรี 10440,Thailand,2024-03-29T00:00:00+07:00,False,True,False,True,True,iOS,Silver
CUST-A007629,81457719-b7eb-4b4c-bc92-5aa591a0bdda,Chalisa,Prakalpawong,1985-03-28T00:00:00+07:00,Male,chalisa.prakalpawong@gmailx.com,+6611829857,04 หมู่ 0 หมู่บ้านเพ็ญยุภา เกษตรสมบูรณ์ ระยอง 53970,Thailand,2024-02-21T00:00:00+07:00,False,True,False,True,True,Android,Silver
CUST-A007630,c55501ef-7383-4b57-ae41-4e964364875a,Pada,Youprasert,1984-07-30T00:00:00+07:00,Male,pada.youprasert@hotmailx.com,+6612934289,184 ถนนชุมวระ ปทุมธานี 88040,Thailand,2023-11-24T00:00:00+07:00,False,True,False,True,True,Web,Silver
CUST-A007631,a31e4df3-539b-407f-85ea-c84c3fdbdfd2,Kodchaporn,Trikasemmart,1990-03-12T00:00:00+07:00,Other,kodchaporn.trikasemmart@gmailx.com,+6617113240,22/7 ถนนไตรบรรพ หนองอิเฒ่า หนองบัวแดง ชัยนาท 93030,Thailand,2024-03-28T00:00:00+07:00,True,False,True,False,True,Android,Silver
CUST-A007632,3270a8bb-a31c-4a75-a9ff-2bba9d53c397,Supasit,Kamalanon,1947-06-28T00:00:00+07:00,Other,supasit.kamalanon@gmailx.com,+6611860636,91 ถนนขุนดำ อำเภอนาแก อำนาจเจริญ 27780,Thailand,2023-12-24T00:00:00+07:00,True,False,True,False,False,Android,Silver
CUST-A007633,0d6075ea-1e7c-46ff-9d6d-6cdf67cdac14,Ratchanon,Vethayasas,1935-02-25T00:00:00+07:00,Male,ratchanon.vethayasas@gmailx.com,+6619502989,904 ถ.นฤภัย ต.ท่าเรือใหญ่ จ.อุตรดิตถ์ 68220,Thailand,2023-11-05T00:00:00+07:00,False,False,False,True,True,Android,Silver
CUST-A007634,475a8ba1-5e9a-4a5e-9f5b-de3647313f88,Jinjuta,Suraprachit,2014-10-02T00:00:00+07:00,Female,jinjuta.suraprachit@hotmailx.com,+6618993896,4 ถ.นฤภัย นาแก สตูล 88660,Thailand,2024-01-02T00:00:00+07:00,True,False,True,True,False,Web,Silver
CUST-A007635,3e566f1e-5bb1-4853-9b1d-bc1ee00f86be,Nutcha,Suraprachit,1954-05-02T00:00:00+07:00,Female,nutcha.suraprachit@gmailx.com,+6617327417,26/68 ซอยนิลเสนา คลองใหญ่ จ.บุรีรัมย์ 38590,Thailand,2023-09-25T00:00:00+07:00,False,False,True,True,False,Web,Silver
CUST-A007636,ddf8f8cc-5264-4530-8aed-461d3545f18e,Pada,Sujjaboriboon,1947-09-08T00:00:00+07:00,Other,pada.sujjaboriboon@hotmailx.com,+6614849167,8/6 ถนนวะคีมัน บางแค พระนคร ระนอง 98100,Thailand,2023-12-29T00:00:00+07:00,True,False,True,False,True,Web,Silver
CUST-A007637,8896b990-7b0c-4f86-95da-a8b686e7a379,Supasita,Kittakun,1984-06-11T00:00:00+07:00,Female,supasita.kittakun@hotmailx.com,+6612503856,567/3 ถ.แก้วอยู่ ต.หนองอิเฒ่า อ.บ่อไร่ จ.ลำพูน 10020,Thailand,2024-06-28T00:00:00+07:00,True,False,True,True,False,Web,Silver
CUST-A007638,8f37ecf2-339a-4072-8f1f-2f295b7e86b4,Chanikan,Chaihirankarn,2020-03-02T00:00:00+07:00,Male,chanikan.chaihirankarn@hotmailx.com,+6614626104,26 ถนนถมปัด ต.นาหินลาด อ.เวียงแก่น จ.สุพรรณบุรี 99030,Thailand,2024-05-05T00:00:00+07:00,False,False,False,False,True,Web,Silver
CUST-A007639,b98f6c8a-0bd9-4b84-9433-87643786b52e,Pattatomporn,Charoensuksopol,1935-11-29T00:00:00+07:00,Male,pattatomporn.charoensuksopol@gmailx.com,+6614350143,38 หมู่ 05 ถ.สาระพันธ์ ต.หนองช้างแล่นกลาง อ.บำเหน็จณรงค์ บุรีรัมย์ 97040,Thailand,2024-01-29T00:00:00+07:00,False,False,True,False,False,iOS,Silver
CUST-A007640,5c2a90c1-5474-4c87-9102-50f6d663f823,Phenphitcha,Sireelert,1930-07-14T00:00:00+07:00,Male,phenphitcha.sireelert@gmailx.com,+6612579796,824/82 ถ.ถนัดอักษร ตำบลเขาปูน อำเภอหนองบัวโคก อุบลราชธานี 36570,Thailand,2024-01-24T00:00:00+07:00,True,True,True,True,False,iOS,Silver
CUST-A007641,eb42a8d2-5252-4fbd-a2e7-c910db8684c8,Pakjira,Methavorakul,2015-12-13T00:00:00+07:00,Male,pakjira.methavorakul@hotmailx.com,+6616116219,148 ถนนบุญบำรุง ตำบลเทพศิรินทร์ใต้ อำเภอหนองบัวระเหว จังหวัดนครสวรรค์ 33840,Thailand,2023-10-21T00:00:00+07:00,False,True,False,True,False,iOS,Silver
CUST-A007642,89ba8e95-dc81-4a88-8843-3c92e1dbba4d,Chayanin,Chomsri,1925-08-31T00:00:00+07:00,Male,chayanin.chomsri@gmailx.com,+6618865340,966/1 ถนนนุ่มกัน อ.เกษตรสมบูรณ์ กรุงเทพ 12210,Thailand,2023-11-06T00:00:00+07:00,True,True,False,False,True,iOS,Silver
CUST-A007643,0e9cb039-ea49-4d84-b53e-0d3dbf68cb21,Teetat,Pianduangsri,1958-08-09T00:00:00+07:00,Other,teetat.pianduangsri@gmailx.com,+6618649628,5/1 ถนนแจ้งสว่าง อ.แม่ลาว อุดรธานี 89000,Thailand,2023-08-23T00:00:00+07:00,True,True,True,False,True,iOS,Silver
CUST-A007644,b2848014-6193-492b-acf0-8244b045a534,Nutwadee,Suraprachit,1958-10-09T00:00:00+07:00,Other,nutwadee.suraprachit@gmailx.com,+6616523716,29 หมู่ 3 ถนนนพคเชนทร์ ต.เขากอบ อ.ซับใหญ่ ประจวบคีรีขันธ์ 41190,Thailand,2024-05-23T00:00:00+07:00,False,True,False,False,False,iOS,Silver
CUST-A007645,a960e15a-1ae5-43e6-8a83-a4481fa97ba8,Kunaporn,Siripaiboo,1938-04-07T00:00:00+07:00,Other,kunaporn.siripaiboo@gmailx.com,+6613605471,71 ถ.บินดี อำเภอเฉลิมพระเกียรติ ชุมพร 17980,Thailand,2023-08-01T00:00:00+07:00,False,True,False,False,True,iOS,Silver
CUST-A007646,eb445615-a54a-4e43-b6c7-f81745f54f68,Pornchanok,Pikatsingkorn,1989-09-05T00:00:00+07:00,Male,pornchanok.pikatsingkorn@gmailx.com,+6612773430,67 หมู่ 8 ถ.ศรีเผด็จ ต.สุขเดือนห้า อ.หนอกจอก กทม. 21300,Thailand,2024-02-11T00:00:00+07:00,False,False,False,False,True,iOS,Silver
CUST-A007647,b9d57b2e-565b-4cfa-bacf-74b1acdedb44,Sorawut,Bunlupong,2020-09-07T00:00:00+07:00,Female,sorawut.bunlupong@hotmailx.com,+6615616821,90 หมู่ 73 ถ.ยะผา เกษตรสมบูรณ์ จ.พะเยา 59450,Thailand,2024-04-22T00:00:00+07:00,False,False,False,True,True,iOS,Silver
CUST-A007648,d98dac26-e1c2-4522-be9c-cd8368cd9f36,Pornchanok,Suraprasert,2015-05-12T00:00:00+07:00,Female,pornchanok.suraprasert@gmailx.com,+6611340453,37 หมู่ 5 ถ.นิลวรรณ ตำบลพระรักษ์ อำเภอปากคาด จังหวัดชลบุรี 78780,Thailand,2023-10-02T00:00:00+07:00,True,False,True,True,False,Android,Silver
CUST-A007649,d9582df1-054c-4c83-ad3a-c3eb8476bd78,Jinjuta,Prayoonhong,1909-12-29T00:00:00+06:42,Male,jinjuta.prayoonhong@gmailx.com,+6611900742,494 ถนนธุวะนุติ์ ต.ลำภูรา อ.เขาสมิง ลพบุรี 84500,Thailand,2024-01-11T00:00:00+07:00,True,True,True,False,False,Android,Silver
CUST-A007650,8f10f506-f14d-4304-9207-7427e6d1329d,Arisara,Todsapornpitakul,1970-10-15T00:00:00+07:00,Female,arisara.todsapornpitakul@gmailx.com,+6612060305,4 หมู่บ้านบุญเอก ซับใหญ่ นครปฐม 20630,Thailand,2023-08-28T00:00:00+07:00,True,True,False,False,False,iOS,Silver
CUST-A007651,033c34c2-b47d-403d-9655-46f8b0b59833,Phenphitcha,Suraprachit,1938-07-08T00:00:00+07:00,Male,phenphitcha.suraprachit@gmailx.com,+6611064929,01/1 ต.นาวง อ.ป้อมปราบศัตรูพ่าย เชียงราย 56710,Thailand,2023-09-02T00:00:00+07:00,False,True,True,False,True,Android,Silver
CUST-A007652,e3cb730c-2654-46bd-9a2b-77cf50b7f839,Apisara,Tungkasethakul,1958-09-28T00:00:00+07:00,Other,apisara.tungkasethakul@gmailx.com,+6619317609,30/0 ถ.บุญบำรุง ต.หนองแสงใต้ อ.บ่อไร่ จ.ราชบุรี,Thailand,2024-05-22T00:00:00+07:00,True,False,False,True,True,Web,Silver
CUST-A007653,ec8ccbc7-846b-477a-9df7-c22ad1e66bc6,Kunaporn,Thantananont,1942-08-20T00:00:00+07:00,Other,kunaporn.thantananont@hotmailx.com,+6612671163,61 หมู่ 6 ถนนเธียรายัน ต.วัดโคกกรวด อ.สามโคก บึงกาฬ 80140,Thailand,2023-08-18T00:00:00+07:00,False,False,True,True,True,Android,Silver
CUST-A007654,8ac88a44-df16-4d13-a84b-086ba46eac02,Suvakit,Polauaypon,1985-12-09T00:00:00+07:00,Male,suvakit.polauaypon@gmailx.com,+6616987767,21/82 ถ.ธัญเสถียร บางโรง เรณูนคร สกลนคร 15800,Thailand,2024-05-05T00:00:00+07:00,True,True,True,False,False,Android,Silver
CUST-A007655,dae2456e-0036-4e10-9164-423014056cbf,Anon,Chaihirankarn,1997-02-14T00:00:00+07:00,Female,anon.chaihirankarn@hotmailx.com,+6613572013,700 ถนนยางสวย หัวนาคำ ลพบุรี 67480,Thailand,2024-06-02T00:00:00+07:00,True,True,True,True,True,Android,Silver
CUST-A007656,b8f7bc43-8ad9-431b-8813-627bfcf36f3a,Kunaporn,Srisoontorn,1951-11-14T00:00:00+07:00,Male,kunaporn.srisoontorn@hotmailx.com,+6612415893,08/85 ถนนคณานุรักษ์ เกาะหวายใต้ จ.นนทบุรี 21310,Thailand,2024-04-08T00:00:00+07:00,True,False,False,True,True,iOS,Silver
CUST-A007657,d7c0f268-b399-4620-a51a-ada6ab69cf76,Jinjuta,Kamalanon,1964-02-16T00:00:00+07:00,Female,jinjuta.kamalanon@hotmailx.com,+6613191812,26 หมู่ 1 ต.หนองแสง อ.แม่ลาว พัทลุง 85830,Thailand,2023-11-13T00:00:00+07:00,False,True,False,False,False,Web,Silver
CUST-A007658,f798f3ce-212c-4858-9d77-bad74344f380,Kunaporn,Tungkasethakul,1998-12-18T00:00:00+07:00,Male,kunaporn.tungkasethakul@gmailx.com,+6617555708,51 ถนนดาวอร่าม สุขเดือนห้า พังงา 31390,Thailand,2023-12-03T00:00:00+07:00,False,True,False,True,True,Web,Silver
CUST-A007659,71b2c82a-c1b9-4cd1-90fb-4e01e2c3d213,Patcharaporn,Pasuk,1969-04-12T00:00:00+07:00,Female,patcharaporn.pasuk@gmailx.com,+6612457758,2 ถนนถะเกิงชศ ต.ห้วยยอด อ.แม่ลาว อุทัยธานี,Thailand,2023-08-05T00:00:00+07:00,False,True,True,False,True,Web,Silver
CUST-A007660,7f8006f3-24e3-499d-b152-8eedbffd5c63,Nichakarn,Chaihirankarn,1931-07-17T00:00:00+07:00,Other,nichakarn.chaihirankarn@hotmailx.com,+6619898991,00/3 ถนนบุญส่ง บ้านเขว้า จ.เชียงใหม่ 40110,Thailand,2023-12-08T00:00:00+07:00,True,True,False,True,True,Web,Silver
CUST-A007661,e7437a19-dd1f-4f85-9692-721b28ba1821,Pintusorn,Thantananont,1940-05-15T00:00:00+07:00,Male,pintusorn.thantananont@gmailx.com,+6619467226,4 ถนนพรมอ่อน กะบกเตี้ย สงขลา 78580,Thailand,2024-02-17T00:00:00+07:00,True,True,True,True,True,Web,Silver
CUST-A007662,1e9cfdf3-3d7e-49a1-8f64-e2003e220863,Phenphitcha,Chomsri,2006-10-09T00:00:00+07:00,Other,phenphitcha.chomsri@hotmailx.com,+6611652860,206/9 ถ.แนวพญา ตำบลห้วยท่าเรือ อำเภอบางสะพานน้อย จังหวัดศรีสะเกษ 55970,Thailand,2024-04-13T00:00:00+07:00,True,False,True,False,True,iOS,Silver
CUST-A007663,a2a9885f-9e84-4487-86af-20d30da0a192,Chayanin,Sukhenai,1937-10-05T00:00:00+07:00,Female,chayanin.sukhenai@gmailx.com,+6617096512,646/3 ถนนทรงโกมล ตำบลเขาปูน อำเภอโพนสวรรค์ จังหวัดหนองคาย 25540,Thailand,2023-12-11T00:00:00+07:00,True,False,True,False,True,Android,Silver
CUST-A007664,348b224c-ee03-4672-9c84-e7e60977c892,Patchaploy,Boonpungbaramee,1927-09-03T00:00:00+07:00,Male,patchaploy.boonpungbaramee@hotmailx.com,+6616721908,9 ถนนอุ่นอก อ.คอนสวรรค์ พังงา 11740,Thailand,2024-02-05T00:00:00+07:00,False,False,False,True,False,iOS,Silver
CUST-A007665,2486f050-7d23-462c-982e-62fe8c047a8b,Nichakarn,Sujjaboriboon,1930-09-14T00:00:00+07:00,Male,nichakarn.sujjaboriboon@gmailx.com,+6617825600,792 ถนนดำริห์ชอบ บางตลาดเหนือ คอนสวรรค์ มุกดาหาร 19060,Thailand,2023-09-18T00:00:00+07:00,False,True,False,True,False,iOS,Silver
CUST-A007666,2705e93a-fd86-4091-ba35-256a0001d5b9,Ratchanon,Sooksawang,2012-02-10T00:00:00+07:00,Other,ratchanon.sooksawang@gmailx.com,+6614131420,47 ถ.ฉายแสง ต.ก้อนแก้วใต้ อ.บำเหน็จณรงค์ จ.สุรินทร์ 34050,Thailand,2023-12-27T00:00:00+07:00,False,False,True,True,False,iOS,Silver
CUST-A007667,37d3e0c0-0e71-4719-a984-f8c1cb98d9b3,Supasit,Pothanun,1919-06-18T00:00:00+06:42,Male,supasit.pothanun@gmailx.com,+6617214533,1/0 ถนนเมืองสุข อ.ซับใหญ่ ปราจีนบุรี 11550,Thailand,2024-01-09T00:00:00+07:00,False,True,True,True,True,Android,Silver
CUST-A007668,821d2788-cc1b-4c9c-a3d1-9c1febf08fff,Kunaporn,Posalee,1954-04-10T00:00:00+07:00,Other,kunaporn.posalee@hotmailx.com,+6617506173,34 ถนนตะละภัฏ ต.โนนแดง อ.หนองบัวแดง สุรินทร์ 22760,Thailand,2024-02-13T00:00:00+07:00,True,False,True,False,False,Android,Silver
CUST-A007669,8843e482-9f8c-4b6a-9d6c-3c5b231e15a9,Jaruwan,Chaisatit,1999-08-12T00:00:00+07:00,Male,jaruwan.chaisatit@hotmailx.com,+6612683809,65/73 ถ.ถนัดอาวุธ เกาะโพธิ์ บึงกุ่ม กทม. 31990,Thailand,2024-01-28T00:00:00+07:00,False,True,True,False,False,iOS,Silver
CUST-A007670,53403c8f-09f7-44ae-a782-7f9abe9ba571,Pitipat,Vinyuvanichkul,1941-08-08T00:00:00+07:00,Male,pitipat.vinyuvanichkul@gmailx.com,+6613862368,49 ถนนทองประดิฐ อ.แม่สรวย ศรีสะเกษ 18140,Thailand,2024-04-07T00:00:00+07:00,True,False,True,True,True,Android,Silver
CUST-A007671,ef5d7641-0b3c-40fd-aa34-d5cf39a67f83,Wassaya,Chowitunkit,2011-04-14T00:00:00+07:00,Female,wassaya.chowitunkit@gmailx.com,+6619064347,91 ถ.ถมังรักษสัตว์ บำเหน็จณรงค์ ยะลา 19180,Thailand,2024-01-23T00:00:00+07:00,False,False,True,True,True,Web,Silver
CUST-A007672,5e56a422-3bce-4b52-b848-6e5249bba667,Nutwadee,Pongpanitch,1975-09-15T00:00:00+07:00,Male,nutwadee.pongpanitch@gmailx.com,+6616489677,54 ถ.ศรีสัตย์ ตำบลบึงบางปะกอก อำเภอแม่สรวย กำแพงเพชร 41800,Thailand,2024-01-30T00:00:00+07:00,True,False,False,False,True,Web,Silver
CUST-A007673,dfd6c614-215b-42dd-96a3-e2f96fb964b2,Pachongruk,Sukhenai,1953-06-09T00:00:00+07:00,Female,pachongruk.sukhenai@gmailx.com,+6615809746,680/6 ถ.บุตดา ต.โนนสูง อ.พรเจริญ สกลนคร 78240,Thailand,2023-09-05T00:00:00+07:00,False,False,False,True,False,Web,Silver
CUST-A007674,6e778eb8-b30c-4973-b445-225fbe82fdf2,Atit,Benchapatranon,1921-07-14T00:00:00+07:00,Male,atit.benchapatranon@gmailx.com,+6619443798,05/95 ถนนธรรมฤดี ศรีสงคราม จ.ชัยภูมิ 72610,Thailand,2024-04-27T00:00:00+07:00,False,False,True,True,True,iOS,Silver
CUST-A007675,f02110ba-df06-498f-a726-59507351a9e6,Pattamon,Tungkasethakul,1966-01-10T00:00:00+07:00,Other,pattamon.tungkasethakul@hotmailx.com,+6614473428,19 หมู่ 8 หมู่บ้านกะดิรัตน์ ศรีวิไล ยโสธร 93990,Thailand,2024-03-11T00:00:00+07:00,True,False,True,True,False,Web,Silver
CUST-A007676,a51735c2-dc55-40ff-a6dd-e29a5229cc82,Jinjuta,Thantananont,1930-06-06T00:00:00+07:00,Female,jinjuta.thantananont@hotmailx.com,+6618392009,654/1 ถนนฉัพพรรณธนกูร ตำบลกะบกเตี้ย อำเภอศรีวิไล นนทบุรี 22400,Thailand,2023-07-17T00:00:00+07:00,False,False,False,True,True,iOS,Silver
CUST-A007677,08331184-8e5f-4341-b222-caa40ac5bc19,Sarunporn,Srisoontorn,1911-05-15T00:00:00+06:42,Male,sarunporn.srisoontorn@gmailx.com,+6611476385,3/9 ถนนตันยา อำเภอแม่สรวย กรุงเทพฯ 29080,Thailand,2024-04-13T00:00:00+07:00,False,False,True,False,True,Web,Silver
CUST-A007678,ddf91a96-36a1-4795-a7fd-8441e129dfd6,Tunchanok,Tungkasethakul,1940-10-15T00:00:00+07:00,Male,tunchanok.tungkasethakul@hotmailx.com,+6615441274,03/11 ถนนนวลฉวี พรเจริญ จ.ฉะเชิงเทรา 87510,Thailand,2024-04-11T00:00:00+07:00,True,False,False,False,True,Android,Silver
CUST-A007679,53b1da0c-1c41-433f-8bfb-0b3b9755c0c2,Nattawun,Kumsoontorn,1941-01-17T00:00:00+07:00,Female,nattawun.kumsoontorn@gmailx.com,+6618657149,32 ถ.ถิรสวัสดิ์ อำเภอเวียงแก่น จังหวัดกาฬสินธุ์ 45780,Thailand,2024-06-10T00:00:00+07:00,False,True,True,True,True,Web,Silver
CUST-A007680,9a3bf61d-fb77-42c6-8a92-066b4ff61c09,Pawan,Chomsri,1985-05-02T00:00:00+07:00,Other,pawan.chomsri@hotmailx.com,+6619179145,68 หมู่ 93 ถ.ศรีวงค์ ต.โนนศิลา อ.ซับใหญ่ ศรีสะเกษ 94440,Thailand,2023-11-30T00:00:00+07:00,True,True,False,True,False,Web,Silver
CUST-A007681,07a93cba-e346-4793-9b28-722045d8846e,Patchaploy,Neerachapong,1950-05-20T00:00:00+07:00,Other,patchaploy.neerachapong@gmailx.com,+6619233919,77/7 ถนนแต้กุล อ.ซับใหญ่ แพร่ 75060,Thailand,2023-07-16T00:00:00+07:00,False,False,True,True,True,Web,Silver
CUST-A007682,444baee4-e2cd-4f3b-a20f-be21eeb39d44,Pattatomporn,Boonpungbaramee,2001-03-05T00:00:00+07:00,Other,pattatomporn.boonpungbaramee@hotmailx.com,+6613521018,5/6 ถ.อุ่นอก ตำบลโคกกรวด อำเภอเทิง จังหวัดลพบุรี 88230,Thailand,2023-07-31T00:00:00+07:00,False,True,True,False,False,Android,Silver
CUST-A007683,2c007b44-e848-4259-8f17-1a112680bd28,Todsawun,Pikatsingkorn,1975-05-23T00:00:00+07:00,Other,todsawun.pikatsingkorn@gmailx.com,+6612620537,46 หมู่ 06 ถ.ทำประดู่ อำเภอแก้งคร้อ จังหวัดแพร่ 27700,Thailand,2023-09-03T00:00:00+07:00,True,False,False,False,False,Android,Silver
CUST-A007684,74d8d518-d9d1-4da7-a833-80f2155a25dc,Wassaya,Permchart,1971-07-17T00:00:00+07:00,Other,wassaya.permchart@hotmailx.com,+6618160121,546/87 ถนนพรสีมา ต.เกาะหวาย อ.สะพานสูง สมุทรสงคราม 60040,Thailand,2024-06-18T00:00:00+07:00,True,False,False,True,False,iOS,Silver
CUST-A007685,9d042e2b-443a-438c-8448-3f1d63d4756f,Chawin,Youprasert,1995-03-01T00:00:00+07:00,Male,chawin.youprasert@hotmailx.com,+6617184730,58/3 ถนนธูปะวิโรจน์ ต.บางเล่าใต้ อ.ศรีวิไล จ.สมุทรสงคราม 53620,Thailand,2024-04-03T00:00:00+07:00,False,True,True,False,False,iOS,Silver
