customer_id,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,employment_status,annual_income,credit_score,suitability_test_score,marital_status,marketing_consent_email,marketing_consent_sms,marketing_consent_line_oa,marketing_consent_web_mobile_push,data_processing_consent,signup_source,product_holding_flag_deposit,product_holding_flag_payment,product_holding_flag_investment,product_holding_flag_insurance,asset_under_management_deposit,asset_under_management_payment,asset_under_management_investment,asset_under_management_insurance,total_asset_under_management,customer_tier
CUST-A007030,Chaifah,Posalee,1908-07-10T00:00:00+06:42,Other,chaifah.posalee@example.com,+6619382985,08 ถ.ตระกูลไม้เรียง ตำบลโนนสูง อำเภอแม่ลาว จังหวัดสตูล 48580,Thailand,2024-03-14T00:00:00+07:00,Student,1365216,497,1,Divorced,False,True,False,False,True,iOS,True,True,True,True,361440,17273,516608,20888,916209,Silver
CUST-A007031,Prima,Kongsri,2023-12-10T00:00:00+07:00,Other,prima.kongsri@example.com,+6619310377,01 ถ.ทองสินธุ์ ต.บางปะกอกใต้ จ.สุพรรณบุรี 59810,Thailand,2024-02-12T00:00:00+07:00,Student,1466370,541,6,Single,False,True,True,True,False,iOS,True,True,True,False,321195,336807,113004,491699,1262705,Silver
CUST-A007032,Apisara,Sorattanachai,1935-02-08T00:00:00+07:00,Female,apisara.sorattanachai@example.com,+6618919255,903 ถ.วะคีมัน ตำบลพะโต๊ะ อำเภอบำเหน็จณรงค์ จังหวัดบุรีรัมย์ 92690,Thailand,2023-12-22T00:00:00+07:00,Retired,8573251,506,6,Divorced,True,False,False,True,True,Android,False,False,True,True,114981,135659,96818,448107,795565,Silver
CUST-A007033,Pak,Lertsattayanusak,1995-06-18T00:00:00+07:00,Other,pak.lertsattayanusak@example.com,+6612077323,696 ถ.ภูภักดี ต.หนองช้างแล่น จ.พิษณุโลก 28240,Thailand,2023-07-26T00:00:00+07:00,Retired,6990879,306,3,Divorced,False,True,False,True,True,Android,True,True,False,True,225854,571931,309525,76205,1183515,Silver
CUST-A007034,Chalisa,Youprasert,1910-04-03T00:00:00+06:42,Male,chalisa.youprasert@example.com,+6612137023,6/2 ถนนตั้งรบ ตำบลเขาขาว อำเภอปากคาด ชุมพร 98430,Thailand,2023-09-06T00:00:00+07:00,Student,4400195,573,2,Divorced,False,True,False,False,True,iOS,True,True,True,True,432030,64798,65333,34024,596185,Silver
CUST-A007035,Wassaya,Posalee,1957-06-12T00:00:00+07:00,Other,wassaya.posalee@example.com,+6613355446,9/7 ถนนธรรมนิยม อำเภอคอนสาร อ่างทอง 53100,Thailand,2023-10-07T00:00:00+07:00,Employed,5186011,642,4,Widowed,True,False,True,True,True,Android,True,True,True,True,32587,303263,41972,1026832,1404654,Silver
CUST-A007036,Pak,Tungkasethakul,2007-11-10T00:00:00+07:00,Male,pak.tungkasethakul@example.com,+6617711744,59/38 ถนนนิลสลัว ต.หนองตอกแป้นใหม่ อ.คอนสาร จ.เพชรบุรี 25270,Thailand,2023-11-17T00:00:00+07:00,Employed,6864753,705,3,Married,False,False,False,False,False,iOS,True,True,True,False,52501,109626,487,339264,501878,Silver
CUST-A007037,Suvakit,Kamalanon,1913-09-30T00:00:00+06:42,Other,suvakit.kamalanon@example.com,+6615975040,393/9 หมู่บ้านกิติกานต์ บ้านแท่น หนองคาย 24810,Thailand,2024-06-06T00:00:00+07:00,Unemployed,1745898,525,7,Single,False,True,True,True,True,Web,True,False,True,True,306864,245085,120029,96414,768392,Silver
CUST-A007038,Suwijuk,Phusilarungrueng,1919-12-23T00:00:00+06:42,Male,suwijuk.phusilarungrueng@example.com,+6618177260,91 ถนนเมืองสุข ต.โนนสูง อ.บางสะพานน้อย กระบี่,Thailand,2023-10-03T00:00:00+07:00,Unemployed,2389821,526,3,Married,True,False,True,False,True,iOS,True,True,True,True,687493,33185,47204,369624,1137506,Silver
CUST-A007039,Supasita,Tianvarich,1927-05-04T00:00:00+07:00,Female,supasita.tianvarich@example.com,+6613937426,512/25 ถ.ทหารแท้ อ.พระนคร ศรีสะเกษ 78960,Thailand,2023-08-13T00:00:00+07:00,Student,7885935,657,7,Single,True,False,True,False,False,iOS,True,True,True,True,196043,528540,572,121280,846435,Silver
CUST-A007040,Chayapat,Pasuk,1975-11-06T00:00:00+07:00,Male,chayapat.pasuk@example.com,+6615158892,62 หมู่ 3 ถนนศรีสัตย์ ท่างิ้วใหม่ ปัตตานี 27240,Thailand,2024-05-19T00:00:00+07:00,Unemployed,5191292,325,6,Widowed,True,False,True,True,True,Web,True,True,True,False,6449,189502,1363886,77735,1637572,Silver
CUST-A007041,Thanatcha,Phusilarungrueng,1917-05-25T00:00:00+06:42,Female,thanatcha.phusilarungrueng@example.com,+6612285735,0 ถ.ฉัตรอภิเที่ยงค่ำ อำเภอภักดีชุมพล อุบลราชธานี 92330,Thailand,2024-02-10T00:00:00+07:00,Employed,9185236,463,7,Single,False,True,True,True,True,iOS,True,True,True,True,528236,4206,275251,465195,1272888,Silver
CUST-A007042,Kamolchanok,Wannapaitoonsri,1968-09-01T00:00:00+07:00,Male,kamolchanok.wannapaitoonsri@example.com,+6618143300,34 ถนนธูปะวิโรจน์ ต.โคกกรวดเหนือ อ.เฉลิมพระเกียรติ จ.สุรินทร์ 35090,Thailand,2023-08-09T00:00:00+07:00,Retired,7472507,393,1,Single,False,True,True,False,False,Web,True,False,True,True,13840,19304,384553,291633,709330,Silver
CUST-A007043,Pattamon,Wimolnot,1918-06-25T00:00:00+06:42,Male,pattamon.wimolnot@example.com,+6618985272,48 หมู่ 82 ซ.นวลฉวี บ้านเขว้า สุราษฎร์ธานี 34100,Thailand,2024-02-13T00:00:00+07:00,Retired,7064886,300,3,Divorced,False,False,True,False,True,iOS,True,True,True,True,217511,277385,307384,1005841,1808121,Silver
CUST-A007044,Patcharaporn,Kongchayasukawut,1943-02-06T00:00:00+07:00,Other,patcharaporn.kongchayasukawut@example.com,+6612074497,4/3 ถ.ศรีสัตย์ อ.คอนสวรรค์ พิจิตร 27360,Thailand,2024-06-18T00:00:00+07:00,Student,3947869,386,3,Married,True,False,False,False,True,Web,True,True,True,True,41133,71613,33170,1622635,1768551,Silver
CUST-A007045,Anon,Vethayasas,1965-06-03T00:00:00+07:00,Other,anon.vethayasas@example.com,+6613998284,77 หมู่ 90 ซอยจ้อยนุแสง แม่สรวย แม่ฮ่องสอน 40800,Thailand,2023-09-03T00:00:00+07:00,Student,8283127,365,5,Widowed,True,True,False,True,True,Android,True,False,True,False,129450,1337163,2917,207269,1676799,Silver
CUST-A007046,Teetat,Bunlupong,2012-02-19T00:00:00+07:00,Other,teetat.bunlupong@example.com,+6615055599,31 หมู่ 93 ถนนดาตู ต.ป่าเขากอบ อ.บ้านเขว้า จ.ภูเก็ต,Thailand,2023-08-27T00:00:00+07:00,Retired,8298587,461,5,Single,False,False,True,True,False,Android,False,True,True,False,53615,961652,71209,24006,1110482,Silver
CUST-A007047,Kunaporn,Pongpanitch,1986-04-27T00:00:00+07:00,Female,kunaporn.pongpanitch@example.com,+6615225724,161/0 ซ.ดัตพันธุ์ บึงหนองอิเฒ่า แม่ลาว มหาสารคาม 34710,Thailand,2024-01-10T00:00:00+07:00,Retired,877337,508,6,Divorced,True,False,False,True,False,iOS,True,True,True,True,674910,17573,821554,231713,1745750,Silver
CUST-A007048,Noppakao,Trikasemmart,1916-11-12T00:00:00+06:42,Other,noppakao.trikasemmart@example.com,+6612499753,20/01 หมู่บ้านสิราพร เนินสง่า จันทบุรี 75190,Thailand,2024-06-23T00:00:00+07:00,Employed,7082626,467,7,Married,True,False,True,True,True,Web,True,False,True,True,334785,413861,245081,590054,1583781,Silver
CUST-A007049,Chawin,Pianduangsri,2007-03-30T00:00:00+07:00,Female,chawin.pianduangsri@example.com,+6618465800,9/2 ถนนธีวร อ.เทิง นครศรีธรรมราช 12710,Thailand,2024-05-26T00:00:00+07:00,Student,6125407,731,2,Single,False,False,True,True,True,Android,True,True,True,True,642042,54004,16114,67188,779348,Silver
CUST-A007050,Pak,Permchart,1984-09-26T00:00:00+07:00,Female,pak.permchart@example.com,+6611955328,40 หมู่ 6 ถ.ธรรมเมธา ต.วัดบางแคใต้ อ.ศรีวิไล จ.กรุงเทพมหานคร 41500,Thailand,2024-07-05T00:00:00+07:00,Unemployed,926431,447,2,Married,False,False,False,False,True,Android,True,False,True,False,36284,509626,294994,750897,1591801,Silver
CUST-A007051,Tunchanok,Chaisatit,1962-09-04T00:00:00+07:00,Male,tunchanok.chaisatit@example.com,+6614861882,34/5 ถนนพรมอ่อน ต.ปังหวาน อ.โพนสวรรค์ จ.สุราษฎร์ธานี,Thailand,2024-02-16T00:00:00+07:00,Unemployed,3845531,356,5,Divorced,False,True,False,False,False,Web,False,True,True,True,20538,135206,1529443,240798,1925985,Silver
CUST-A007052,Kamolchanok,Wasunun,1939-03-07T00:00:00+07:00,Female,kamolchanok.wasunun@example.com,+6614853256,168/90 ถนนนครเทพ ก้อนแก้ว แม่สรวย พิจิตร 28950,Thailand,2023-10-11T00:00:00+07:00,Student,6781904,751,4,Widowed,False,False,False,True,False,Web,True,False,True,True,217120,803792,550233,140300,1711445,Silver
CUST-A007053,Ratchanon,Wannapaitoonsri,2010-12-02T00:00:00+07:00,Female,ratchanon.wannapaitoonsri@example.com,+6615293168,214 ถ.พงศ์ฉบับนภา บางสะพานน้อย บึงกาฬ 23050,Thailand,2024-01-31T00:00:00+07:00,Employed,6115317,399,3,Divorced,True,True,False,False,True,iOS,True,False,True,True,355472,482623,449786,105467,1393348,Silver
CUST-A007054,Puntira,Krittayanukoon,2024-03-10T00:00:00+07:00,Other,puntira.krittayanukoon@example.com,+6619253209,49/72 ถ.นวลฉวี อ.แม่ลาว ตรัง 50280,Thailand,2023-12-12T00:00:00+07:00,Retired,5484104,732,3,Divorced,True,False,False,False,True,Android,True,True,False,True,756101,63857,622727,266502,1709187,Silver
CUST-A007055,Apisara,Pianduangsri,2005-04-13T00:00:00+07:00,Other,apisara.pianduangsri@example.com,+6619367084,530/8 ถนนบุตดา ตำบลนาหินลาด อำเภอบ่อไร่ ภูเก็ต 71810,Thailand,2024-01-21T00:00:00+07:00,Employed,3791114,348,8,Widowed,True,False,False,True,False,iOS,True,True,True,True,9013,1457729,3192,19388,1489322,Silver
CUST-A007056,Pannawich,Pikatsingkorn,1970-03-11T00:00:00+07:00,Other,pannawich.pikatsingkorn@example.com,+6614589284,514/9 ถนนศรีวงค์ หัวงัว คอนสาร อุทัยธานี 41260,Thailand,2024-06-20T00:00:00+07:00,Student,9845549,366,2,Widowed,False,False,False,False,False,Web,True,True,True,True,1018962,224551,347660,150404,1741577,Silver
CUST-A007057,Kodchaporn,Wannapaitoonsri,2009-07-25T00:00:00+07:00,Other,kodchaporn.wannapaitoonsri@example.com,+6613805345,710/4 ถนนนาคสุทิน ต.โนนสูง อ.หนอกจอก จ.ตราด 41000,Thailand,2023-08-18T00:00:00+07:00,Retired,7250411,593,8,Single,True,False,False,True,False,Android,False,True,False,False,5815,156879,545566,32433,740693,Silver
CUST-A007058,Teetat,Polauaypon,1923-06-28T00:00:00+07:00,Other,teetat.polauaypon@example.com,+6617296040,16 ถนนตันเผ่า ต.บึงอุ่มเม่ากลาง อ.เขาสมิง จ.ราชบุรี 52630,Thailand,2024-04-15T00:00:00+07:00,Employed,1728897,506,6,Single,True,False,True,False,True,Android,True,True,True,True,303713,402935,304890,302622,1314160,Silver
CUST-A007059,Pornchanok,Todsapornpitakul,1950-03-13T00:00:00+07:00,Other,pornchanok.todsapornpitakul@example.com,+6611626956,350/62 ถ.ทองปากน้ำ ตำบลเขาพระนอนใต้ อำเภอเนินสง่า สกลนคร 73140,Thailand,2024-05-18T00:00:00+07:00,Unemployed,9030413,637,4,Divorced,True,True,True,False,False,Android,True,True,True,True,39974,1189004,81119,145922,1456019,Silver
CUST-A007060,Patchaploy,Wasunun,1928-10-25T00:00:00+07:00,Female,patchaploy.wasunun@example.com,+6618732562,429 ถนนศรีสัตย์ อ.คลองใหญ่ จ.กรุงเทพฯ 12560,Thailand,2024-04-11T00:00:00+07:00,Unemployed,9230080,829,1,Widowed,False,True,True,False,False,Web,True,True,True,False,810338,343829,454366,265972,1874505,Silver
CUST-A007061,Wassaya,Sujjaboriboon,1967-12-25T00:00:00+07:00,Male,wassaya.sujjaboriboon@example.com,+6611276251,09 หมู่ 9 ถนนถนัดรักษา ตำบลเขาพระนอนใหม่ อำเภอเนินสง่า เลย 46850,Thailand,2024-05-04T00:00:00+07:00,Employed,6954641,731,1,Married,False,False,True,True,True,Web,True,True,True,True,20464,1668511,36456,8989,1734420,Silver
CUST-A007062,Chanikan,Suraprasert,1987-08-20T00:00:00+07:00,Other,chanikan.suraprasert@example.com,+6614454596,3 ถนนทรัพย์สาร อำเภอบำเหน็จณรงค์ ปราจีนบุรี 19050,Thailand,2023-09-14T00:00:00+07:00,Retired,8544525,785,5,Widowed,True,True,True,True,True,Android,True,True,True,True,949941,6778,4861,138,961718,Silver
CUST-A007063,Pattatomporn,Prachayaroch,1925-07-14T00:00:00+07:00,Other,pattatomporn.prachayaroch@example.com,+6615339279,87/5 ถ.เยาวธนโชค ตำบลเปือยใหญ่เหนือ อำเภอห้วยขวาง จังหวัดชลบุรี 68700,Thailand,2024-01-30T00:00:00+07:00,Student,2823358,369,1,Single,False,True,False,False,True,iOS,True,True,True,False,187233,251787,1197037,57971,1694028,Silver
CUST-A007064,Chanikan,Pongpanitch,1996-07-05T00:00:00+07:00,Male,chanikan.pongpanitch@example.com,+6612295500,92/72 ถนนฉิมพาลี ทุ่งต่อ เขาสมิง ฉะเชิงเทรา 14300,Thailand,2023-12-31T00:00:00+07:00,Retired,6656476,793,8,Married,True,False,False,False,True,iOS,True,False,True,False,14207,105563,6617,909553,1035940,Silver
CUST-A007065,Niracha,Chaisatit,1975-11-07T00:00:00+07:00,Male,niracha.chaisatit@example.com,+6616291894,66/5 ถ.ยะผา วัดห้วยยอด เมือง สระบุรี 23720,Thailand,2023-12-27T00:00:00+07:00,Unemployed,5955743,844,4,Divorced,False,False,False,True,False,Web,True,False,False,True,872902,7111,523156,29242,1432411,Silver
CUST-A007066,Prima,Sujjaboriboon,1984-11-11T00:00:00+07:00,Male,prima.sujjaboriboon@example.com,+6615392826,10/6 ถนนตั้งกุลงาม ตำบลเปือยใหญ่ อำเภอหนองบัวแดง จังหวัดชุมพร 16280,Thailand,2024-04-10T00:00:00+07:00,Employed,9300411,631,5,Married,False,True,False,False,True,Android,True,False,True,True,806133,146383,116006,14614,1083136,Silver
CUST-A007067,Tunchanok,Pothanun,1938-12-30T00:00:00+07:00,Male,tunchanok.pothanun@example.com,+6612457829,565 ซ.ธนประทีป ต.เนินขาม อ.โพนสวรรค์ จ.ลพบุรี 21490,Thailand,2023-12-02T00:00:00+07:00,Retired,6639880,394,2,Divorced,True,True,False,True,True,iOS,True,True,False,True,93314,131230,298483,862471,1385498,Silver
CUST-A007068,Phubes,Suraprasert,1975-06-22T00:00:00+07:00,Female,phubes.suraprasert@example.com,+6614847404,864/4 ซอยนากกนก ระยอง 34650,Thailand,2024-03-02T00:00:00+07:00,Retired,2429076,621,4,Widowed,False,True,False,True,False,Android,False,True,True,True,11790,344173,98067,333393,787423,Silver
CUST-A007069,Pannawich,Matinawin,1951-02-03T00:00:00+07:00,Other,pannawich.matinawin@example.com,+6612733657,286/5 ถนนบุญส่ง นาแก ปราจีนบุรี 38040,Thailand,2023-07-22T00:00:00+07:00,Unemployed,1761290,742,8,Divorced,True,True,False,True,False,Web,True,False,True,True,32314,16448,9624,1166013,1224399,Silver
CUST-A007070,Pannawich,Kitprapa,1942-08-12T00:00:00+07:00,Female,pannawich.kitprapa@example.com,+6618534007,187 ถนนถนัดเดินข่าว สุขเดือนห้า ป้อมปราบศัตรูพ่าย อุบลราชธานี 46690,Thailand,2024-01-06T00:00:00+07:00,Unemployed,5747166,575,6,Married,True,False,False,False,True,Android,True,True,True,True,5489,100644,109699,346639,562471,Silver
CUST-A007071,Prima,Prakalpawong,1926-09-13T00:00:00+07:00,Male,prima.prakalpawong@example.com,+6612647104,74/0 ถ.ติณรัตน์ ตำบลโคกกรวด อำเภอห้วยขวาง มุกดาหาร 11470,Thailand,2023-10-22T00:00:00+07:00,Employed,3000066,569,3,Divorced,True,True,False,False,True,iOS,True,True,False,True,136857,99,458324,2385,597665,Silver
CUST-A007072,Sarunporn,Sireelert,1971-11-17T00:00:00+07:00,Male,sarunporn.sireelert@example.com,+6614038154,73/13 ถ.นวลฉวี ต.ยางตลาด อ.แม่สรวย อุดรธานี 50820,Thailand,2024-05-03T00:00:00+07:00,Retired,5683808,370,6,Single,False,False,False,False,True,iOS,True,True,True,True,305789,518472,187769,525909,1537939,Silver
CUST-A007073,Patchaploy,Krittayanukoon,2005-05-13T00:00:00+07:00,Female,patchaploy.krittayanukoon@example.com,+6618553012,22/8 ถนนสันตะวงศ์ ศรีวิไล จ.อุทัยธานี 54020,Thailand,2023-08-31T00:00:00+07:00,Employed,4728651,377,3,Divorced,False,True,False,True,True,iOS,True,True,True,False,115114,475916,89474,11019,691523,Silver
CUST-A007074,Pintusorn,Kamalanon,1993-01-29T00:00:00+07:00,Male,pintusorn.kamalanon@example.com,+6613704692,95/4 ถ.เช้าวันดี ตำบลก้อนแก้วใต้ อำเภอหนองบัวระเหว จันทบุรี 40610,Thailand,2023-12-12T00:00:00+07:00,Employed,4319084,767,4,Widowed,True,True,True,False,False,Android,True,False,True,False,827690,734750,59684,29982,1652106,Silver
CUST-A007075,Phubes,Intaum,1984-10-04T00:00:00+07:00,Female,phubes.intaum@example.com,+6617952036,0/4 ถ.บุญส่ง ตำบลบึงหนองอิเฒ่า อำเภอภาษีเจริญ ยะลา 71660,Thailand,2024-05-19T00:00:00+07:00,Unemployed,3730600,332,1,Married,True,True,False,True,True,iOS,True,False,True,True,515753,79752,33007,219386,847898,Silver
CUST-A007076,Puntira,Tianvarich,2001-08-02T00:00:00+07:00,Male,puntira.tianvarich@example.com,+6616635049,2 ถนนแหยมศิริ ต.ปากคม อ.พระนคร กรุงเทพฯ 39010,Thailand,2024-01-27T00:00:00+07:00,Student,7132227,602,2,Married,True,True,True,False,False,Android,True,True,False,True,1068922,101651,137178,107199,1414950,Silver
CUST-A007077,Pak,Todsapornpitakul,1948-08-16T00:00:00+07:00,Male,pak.todsapornpitakul@example.com,+6617782159,66/8 ถนนแท่นทอง ตำบลหนองตอกแป้นเหนือ อำเภอวังยาง จังหวัดฉะเชิงเทรา 23140,Thailand,2023-08-17T00:00:00+07:00,Unemployed,8961338,488,5,Single,False,False,False,True,True,iOS,True,True,True,True,1286562,73098,368968,96847,1825475,Silver
CUST-A007078,Apisara,Prayoonhong,1961-07-27T00:00:00+07:00,Male,apisara.prayoonhong@example.com,+6617209311,277/82 ถนนดิสกะประกาย อำเภอเทิง เพชรบุรี 89420,Thailand,2023-12-12T00:00:00+07:00,Student,7306381,703,4,Married,True,False,False,True,True,iOS,True,True,False,False,265705,473471,220726,445631,1405533,Silver
CUST-A007079,Todsawun,Turongkinanon,2016-07-17T00:00:00+07:00,Female,todsawun.turongkinanon@example.com,+6611531604,8/0 ถ.นิละทัต ตำบลเกาะหวายใหญ่ อำเภอปลาปาก จังหวัดชัยภูมิ 68260,Thailand,2024-02-24T00:00:00+07:00,Retired,4081795,826,1,Single,True,False,True,True,False,Web,True,True,False,True,185282,17652,185933,1577144,1966011,Silver
CUST-A007080,Prames,Sujjaboriboon,1984-08-31T00:00:00+07:00,Other,prames.sujjaboriboon@example.com,+6613023261,820/27 ถนนธรรมสถิตไพศาล บางตลาด วังทองหลาง พิจิตร 65380,Thailand,2024-02-13T00:00:00+07:00,Employed,3705152,599,3,Single,False,True,False,True,False,Web,True,True,True,True,736567,63343,455620,6592,1262122,Silver
CUST-A007081,Yada,Turongkinanon,2017-11-03T00:00:00+07:00,Other,yada.turongkinanon@example.com,+6614100068,81 หมู่ 15 ถนนอัตตนาถ บางเล่าใต้ พระนคร กรุงเทพมหานคร 72210,Thailand,2023-12-05T00:00:00+07:00,Retired,4393756,623,1,Single,False,True,False,False,False,Web,True,False,True,False,214532,224546,210446,114815,764339,Silver
CUST-A007082,Jaruwan,Srisoontorn,1934-06-16T00:00:00+07:00,Male,jaruwan.srisoontorn@example.com,+6618552954,069 ถ.ภูภักดี ตำบลคลองเขื่อนเล็ก อำเภอซับใหญ่ เพชรบุรี 75810,Thailand,2024-02-06T00:00:00+07:00,Employed,7857789,589,5,Married,False,True,False,True,True,Web,True,True,True,True,65545,161533,1247144,56564,1530786,Silver
CUST-A007083,Tunchanok,Chowitunkit,2008-07-12T00:00:00+07:00,Male,tunchanok.chowitunkit@example.com,+6613032052,0/9 ถนนไทยแท้ ต.บ้านเขาขาว จ.พะเยา 27540,Thailand,2024-05-21T00:00:00+07:00,Student,9402260,374,4,Single,False,True,True,False,False,Android,True,True,False,True,24122,883674,476828,101628,1486252,Silver
CUST-A007084,Nichakarn,Siripaiboo,1923-01-17T00:00:00+07:00,Male,nichakarn.siripaiboo@example.com,+6611545374,37 หมู่ 1 ถนนทองปากน้ำ อำเภอสามโคก หนองคาย 95090,Thailand,2023-08-18T00:00:00+07:00,Retired,7676239,802,1,Single,False,True,True,True,True,Web,False,True,True,True,43801,812248,821676,6666,1684391,Silver
CUST-A007085,Ratchanon,Todsapornpitakul,1993-09-02T00:00:00+07:00,Other,ratchanon.todsapornpitakul@example.com,+6612913210,10 หมู่ 2 ถนนนำธวัช ตำบลหนองอิเฒ่า จังหวัดแม่ฮ่องสอน 75740,Thailand,2023-07-15T00:00:00+07:00,Unemployed,3806898,355,4,Single,True,True,False,False,True,iOS,False,True,True,False,30270,985494,47104,451610,1514478,Silver
CUST-A007086,Nutkrita,Intaum,1948-02-12T00:00:00+07:00,Female,nutkrita.intaum@example.com,+6611868883,74/50 ถนนถนัดหัตถกรรม ต.ห้วยยอด อ.เรณูนคร แพร่ 29120,Thailand,2024-05-15T00:00:00+07:00,Unemployed,5319914,591,2,Single,False,False,False,False,False,Android,True,True,True,True,435890,66582,141072,24761,668305,Silver
CUST-A007087,Pattamon,Pasuk,1990-08-09T00:00:00+07:00,Other,pattamon.pasuk@example.com,+6614583101,244 ถนนสุวรรณหงษ์ ต.นาหินลาด อ.ศรีสงคราม จ.อุบลราชธานี 44080,Thailand,2023-12-29T00:00:00+07:00,Retired,5818060,694,7,Widowed,False,False,True,True,False,iOS,False,True,True,False,285022,208350,206868,21303,721543,Silver
CUST-A007088,Pattamon,Matinawin,1927-04-09T00:00:00+07:00,Male,pattamon.matinawin@example.com,+6614154017,44/8 ถนนถาวรรัตน ภักดีชุมพล กทม. 74520,Thailand,2023-10-06T00:00:00+07:00,Employed,6634034,391,3,Divorced,False,True,False,True,True,Web,True,True,False,True,309354,1400227,87560,43886,1841027,Silver
CUST-A007089,Darin,Choeychuen,2014-03-13T00:00:00+07:00,Male,darin.choeychuen@example.com,+6614596529,35 หมู่ 6 ถนนฉัตรอภิเที่ยงค่ำ ต.เขาปูน อ.หนอกจอก ชัยภูมิ 68650,Thailand,2024-01-16T00:00:00+07:00,Unemployed,9809448,547,7,Widowed,True,False,True,True,False,iOS,True,False,True,True,233992,754448,235867,12455,1236762,Silver
CUST-A007090,Prames,Prayoonhong,1910-12-13T00:00:00+06:42,Female,prames.prayoonhong@example.com,+6617472875,52 หมู่ 03 ถนนนากกนก ก้อนแก้ว เทิง ตาก 79350,Thailand,2023-10-11T00:00:00+07:00,Retired,1728259,706,5,Widowed,False,True,False,False,False,Android,True,True,False,True,144722,7638,321626,54455,528441,Silver
CUST-A007091,Pattapon,Prachayaroch,1945-01-31T00:00:00+07:00,Female,pattapon.prachayaroch@example.com,+6614062559,136 ถนนเวียงจันทึก ต.หนองตอกแป้น อ.วังทองหลาง จ.ปัตตานี 98830,Thailand,2024-05-22T00:00:00+07:00,Retired,8517626,450,8,Married,True,True,False,True,True,Web,True,True,False,True,25858,47240,1154664,89391,1317153,Silver
CUST-A007092,Pannawich,Kamalanon,1953-12-19T00:00:00+07:00,Female,pannawich.kamalanon@example.com,+6618133846,04/6 ถ.ธนูปกรณ์ ตำบลปังหวาน อำเภอวังทองหลาง จังหวัดปทุมธานี 32060,Thailand,2024-04-19T00:00:00+07:00,Employed,3254796,528,1,Widowed,False,False,False,False,False,Android,True,False,True,True,368649,357746,241427,59453,1027275,Silver
CUST-A007093,Phenphitcha,Lertsattayanusak,1966-01-22T00:00:00+07:00,Male,phenphitcha.lertsattayanusak@example.com,+6619714854,39 หมู่ 03 ถนนนาถะพินธุ ต.เขาพระนอนใหม่ อ.บางสะพานน้อย สงขลา 91360,Thailand,2024-05-26T00:00:00+07:00,Retired,8100072,565,3,Widowed,True,True,False,True,False,Android,True,True,True,False,32782,52234,171730,324644,581390,Silver
CUST-A007094,Prima,Polpo,1964-09-01T00:00:00+07:00,Male,prima.polpo@example.com,+6617860581,94 หมู่ 6 ถ.บุณยะภาชน์ ก้อนแก้ว เมือง พิจิตร 50420,Thailand,2023-12-26T00:00:00+07:00,Retired,8812518,575,8,Single,False,False,False,False,True,iOS,True,True,False,False,2433,1789,113730,933331,1051283,Silver
CUST-A007095,Peem,Wasunun,1961-01-23T00:00:00+07:00,Female,peem.wasunun@example.com,+6611063347,186/91 ถนนบุญส่ง ต.บางไผ่ใหญ่ อ.พระนคร จ.กรุงเทพมหานคร 32920,Thailand,2024-03-18T00:00:00+07:00,Retired,9792506,802,8,Widowed,False,True,False,True,True,Android,False,False,True,False,305924,108793,286383,147401,848501,Silver
CUST-A007096,Atit,Pongpanitch,1947-05-20T00:00:00+07:00,Other,atit.pongpanitch@example.com,+6616670922,95 ถนนชำนาญวาด ต.ปากพลีใหญ่ อ.คอนสวรรค์ จ.สตูล,Thailand,2023-09-17T00:00:00+07:00,Retired,3143679,530,4,Widowed,False,False,False,False,True,Android,False,True,False,True,15800,325844,795753,28803,1166200,Silver
CUST-A007097,Chanya,Trikasemmart,2011-08-21T00:00:00+07:00,Other,chanya.trikasemmart@example.com,+6611485311,586 ถ.นิลวรรณ อ.เกษตรสมบูรณ์ กรุงเทพ 29050,Thailand,2024-05-27T00:00:00+07:00,Retired,1699451,308,6,Divorced,False,False,False,True,False,Web,False,True,True,False,8010,929,7121,929111,945171,Silver
CUST-A007098,Kulnun,Suraprasert,1912-04-10T00:00:00+06:42,Other,kulnun.suraprasert@example.com,+6612106100,9 ถนนนิติสาขา ต.บางโรง อ.พระนคร ชัยภูมิ 25880,Thailand,2023-07-31T00:00:00+07:00,Unemployed,1602479,592,8,Single,False,False,True,True,False,iOS,True,False,True,True,143299,415058,10308,3414,572079,Silver
CUST-A007099,Kodchaporn,Sujjaboriboon,1942-10-15T00:00:00+07:00,Female,kodchaporn.sujjaboriboon@example.com,+6612978211,1 ถนนศรีธนะเวทย์ ต.บึงปากทรง อ.บ้านแพง กาฬสินธุ์ 53780,Thailand,2024-03-06T00:00:00+07:00,Unemployed,9335189,497,5,Single,True,True,False,True,True,Android,True,True,True,True,87703,483233,3338,1333129,1907403,Silver
CUST-A007100,Pada,Todsapornpitakul,1966-02-07T00:00:00+07:00,Male,pada.todsapornpitakul@example.com,+6614291256,11 ถนนนามขำ ต.เขาขาว อ.บึงกุ่ม จ.ฉะเชิงเทรา 15920,Thailand,2024-04-03T00:00:00+07:00,Student,5041243,415,1,Married,True,True,True,True,False,Android,True,True,True,True,706852,487394,131231,261141,1586618,Silver
